1100,法
1101,泡
1102,波
1103,泣
1104,泥
1105,注
1106,泰
1107,泳
1108,洋
1109,洗
1110,洞
1111,津
1112,洪
1113,活
1114,派
1115,流
1116,浄
1117,浅
1118,浜
1119,浦
1120,浪
1121,浮
1122,浴
1123,海
1124,浸
1125,消
1126,涙
1127,涯
1128,液
1129,涼
1130,淑
1131,淡
1132,淫
1133,深
1134,混
1135,添
1136,清
1137,渇
1138,済
1139,渉
1140,渋
1141,渓
1142,減
1143,渡
1144,渦
1145,温
1146,測
1147,港
1148,湖
1149,湧
1150,湯
1151,湾
1152,湿
1153,満
1154,源
1155,準
1156,溝
1157,溶
1158,溺
1159,滅
1160,滋
1161,滑
1162,滝
1163,滞
1164,滴
1165,漁
1166,漂
1167,漆
1168,漏
1169,演
1170,漠
1171,漢
1172,漫
1173,漬
1174,漸
1175,潔
1176,潜
1177,潟
1178,潤
1179,潮
1180,潰
1181,澄
1182,激
1183,濁
1184,濃
1185,濫
1186,濯
1187,瀬
1188,火
1189,灯
1190,灰
1191,災
1192,炉
1193,炊
1194,炎
1195,炭
1196,点
1197,為
1198,烈
1199,無
1200,焦
1201,然
1202,焼
1203,煎
1204,煙
1205,照
1206,煩
1207,煮
1208,熊
1209,熟
1210,熱
1211,燃
1212,燥
1213,爆
1214,爪
1215,爵
1216,父
1217,爽
1218,片
1219,版
1220,牙
1221,牛
1222,牧
1223,物
1224,牲
1225,特
1226,犠
1227,犬
1228,犯
1229,状
1230,狂
1231,狙
1232,狩
1233,独
1234,狭
1235,猛
1236,猟
1237,猫
1238,献
1239,猶
1240,猿
1241,獄
1242,獣
1243,獲
1244,玄
1245,率
1246,玉
1247,王
1248,玩
1249,珍
1250,珠
1251,班
1252,現
1253,球
1254,理
1255,琴
1256,瑠
1257,璃
1258,璧
1259,環
1260,璽
1261,瓦
1262,瓶
1263,甘
1264,甚
1265,生
1266,産
1267,用
1268,田
1269,由
1270,甲
1271,申
1272,男
1273,町
1274,画
1275,界
1276,畏
1277,畑
1278,畔
1279,留
1280,畜
1281,畝
1282,略
1283,番
1284,異
1285,畳
1286,畿
1287,疎
1288,疑
1289,疫
1290,疲
1291,疾
1292,病
1293,症
1294,痕
1295,痘
1296,痛
1297,痢
1298,痩
1299,痴
1300,瘍
1301,療
1302,癒
1303,癖
1304,発
1305,登
1306,白
1307,百
1308,的
1309,皆
1310,皇
1311,皮
1312,皿
1313,盆
1314,益
1315,盗
1316,盛
1317,盟
1318,監
1319,盤
1320,目
1321,盲
1322,直
1323,相
1324,盾
1325,省
1326,眉
1327,看
1328,県
1329,真
1330,眠
1331,眺
1332,眼
1333,着
1334,睡
1335,督
1336,睦
1337,瞬
1338,瞭
1339,瞳
1340,矛
1341,矢
1342,知
1343,短
1344,矯
1345,石
1346,砂
1347,研
1348,砕
1349,砲
1350,破
1351,硝
1352,硫
1353,硬
1354,碁
1355,碑
1356,確
1357,磁
1358,磨
1359,礁
1360,礎
1361,示
1362,礼
1363,社
1364,祈
1365,祉
1366,祖
1367,祝
1368,神
1369,祥
1370,票
1371,祭
1372,禁
1373,禅
1374,禍
1375,福
1376,秀
1377,私
1378,秋
1379,科
1380,秒
1381,秘
1382,租
1383,秩
1384,称
1385,移
1386,程
1387,税
1388,稚
1389,種
1390,稲
1391,稼
1392,稽
1393,稿
1394,穀
1395,穂
1396,積
1397,穏
1398,穫
1399,穴
1400,究
1401,空
1402,突
1403,窃
1404,窒
1405,窓
1406,窟
1407,窮
1408,窯
1409,立
1410,竜
1411,章
1412,童
1413,端
1414,競
1415,竹
1416,笑
1417,笛
1418,符
1419,第
1420,筆
1421,等
1422,筋
1423,筒
1424,答
1425,策
1426,箇
1427,箋
1428,算
1429,管
1430,箱
1431,箸
1432,節
1433,範
1434,築
1435,篤
1436,簡
1437,簿
1438,籍
1439,籠
1440,米
1441,粉
1442,粋
1443,粒
1444,粗
1445,粘
1446,粛
1447,粧
1448,精
1449,糖
1450,糧
1451,糸
1452,系
1453,糾
1454,紀
1455,約
1456,紅
1457,紋
1458,納
1459,純
1460,紙
1461,級
1462,紛
1463,素
1464,紡
1465,索
1466,紫
1467,累
1468,細
1469,紳
1470,紹
1471,紺
1472,終
1473,組
1474,経
1475,結
1476,絞
1477,絡
1478,給
1479,統
1480,絵
1481,絶
1482,絹
1483,継
1484,続
1485,維
1486,綱
1487,網
1488,綻
1489,綿
1490,緊
1491,総
1492,緑
1493,緒
1494,線
1495,締
1496,編
1497,緩
1498,緯
1499,練
1500,緻
1501,縁
1502,縄
1503,縛
1504,縦
1505,縫
1506,縮
1507,績
1508,繁
1509,繊
1510,織
1511,繕
1512,繭
1513,繰
1514,缶
1515,罪
1516,置
1517,罰
1518,署
1519,罵
1520,罷
1521,羅
1522,羊
1523,美
1524,羞
1525,群
1526,羨
1527,義
1528,羽
1529,翁
1530,翌
1531,習
1532,翻
1533,翼
1534,老
1535,考
1536,者
1537,耐
1538,耕
1539,耗
1540,耳
1541,聖
1542,聞
1543,聴
1544,職
1545,肉
1546,肌
1547,肖
1548,肘
1549,肝
1550,股
1551,肢
1552,肥
1553,肩
1554,肪
1555,肯
1556,育
1557,肺
1558,胃
1559,胆
1560,背
1561,胎
1562,胞
1563,胴
1564,胸
1565,能
1566,脂
1567,脅
1568,脇
1569,脈
1570,脊
1571,脚
1572,脱
1573,脳
1574,腎
1575,腐
1576,腕
1577,腫
1578,腰
1579,腸
1580,腹
1581,腺
1582,膚
1583,膜
1584,膝
1585,膨
1586,膳
1587,臆
1588,臓
1589,臣
1590,臨
1591,自
1592,臭
1593,至
1594,致
1595,臼
1596,興
1597,舌
1598,舎
1599,舗
1600,舞
1601,舟
1602,航
1603,般
1604,舶
1605,舷
1606,船
1607,艇
1608,艦
1609,良
1610,色
1611,艶
1612,芋
1613,芝
1614,芯
1615,花
1616,芳
1617,芸
1618,芽
1619,苗
1620,苛
1621,若
1622,苦
1623,英
1624,茂
1625,茎
1626,茨
1627,茶
1628,草
1629,荒
1630,荘
1631,荷
1632,菊
1633,菌
1634,菓
1635,菜
1636,華
1637,萎
1638,落
1639,葉
1640,著
1641,葛
1642,葬
1643,蒸
1644,蓄
1645,蓋
1646,蔑
1647,蔵
1648,蔽
1649,薄
1650,薦
1651,薪
1652,薫
1653,薬
1654,藍
1655,藤
1656,藩
1657,藻
1658,虎
1659,虐
1660,虚
1661,虜
1662,虞
1663,虫
1664,虹
1665,蚊
1666,蚕
1667,蛇
1668,蛍
1669,蛮
1670,蜂
1671,蜜
1672,融
1673,血
1674,衆
1675,行
1676,術
1677,街
1678,衛
1679,衝
1680,衡
1681,衣
1682,表
1683,衰
1684,衷
1685,袋
1686,袖
1687,被
1688,裁
1689,裂
1690,装
1691,裏
1692,裕
1693,補
1694,裸
1695,製
1696,裾
1697,複
1698,褐
1699,褒
1700,襟
1701,襲
1702,西
1703,要
1704,覆
1705,覇
